Severity,Start_Time,Start_Lat,Start_Lng,Distance(mi),Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Temp_Binned,Hour,Weekday,Is_Weekend,Rush_Hour_SL,Time_Category_SL,Road_Type_SL,Weather_Category_SL
3,2016-12-28 15:44:40,37.870247,-122.304718,0.01,2016-12-28 15:53:00,0.5200783545543586,36.4,0.391304347826087,0.9855124954726548,0.1228070175438595,WNW,0.1428571428571428,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,15,2,0,0,Afternoon,Urban,Clear
3,2016-12-28 15:53:32,37.785542,-122.39138,0.01,2016-12-28 15:53:00,0.5200783545543586,36.4,0.391304347826087,0.9855124954726548,0.1228070175438595,WNW,0.1428571428571428,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,15,2,0,0,Afternoon,Urban,Clear
2,2016-12-28 15:54:50,38.524944,-121.46463,0.01,2016-12-28 15:53:00,0.5004897159647406,36.4,0.5326086956521738,0.9862368706990218,0.1228070175438595,NNE,0.1428571428571428,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,15,2,0,0,Afternoon,Urban,Clear
2,2016-12-28 16:09:11,38.29792800000001,-122.491417,0.01,2016-12-28 16:15:00,0.4867776689520079,36.4,0.4999999999999999,0.9862368706990218,0.1228070175438595,East,0.0714285714285714,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,16,2,0,1,Afternoon,Urban,Clear
3,2016-12-28 16:24:14,37.701073,-121.844093,0.01,2016-12-28 16:53:00,0.4622918707149853,36.4,0.4782608695652173,0.985150307859471,0.1228070175438595,East,0.3571428571428571,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,16,2,0,1,Afternoon,Urban,Clear
2,2016-12-28 16:23:08,38.604973,-121.40148899999998,0.01,2016-12-28 16:30:00,0.4691478942213516,36.4,0.4999999999999999,0.9862368706990218,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,16,2,0,1,Afternoon,Urban,Clear
2,2016-12-28 16:19:07,38.709751,-121.356361,0.01,2016-12-28 16:10:00,0.4867776689520079,36.4,0.4999999999999999,0.9865990583122056,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,16,2,0,1,Afternoon,Urban,Clear
2,2016-12-28 16:21:48,38.650864,-121.076439,0.01,2016-12-28 16:45:00,0.4691478942213516,36.4,0.4999999999999999,0.9858746830858384,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,16,2,0,1,Afternoon,Urban,Clear
2,2016-12-28 16:34:34,38.003086,-122.082748,0.01,2016-12-28 16:53:00,0.5004897159647406,36.4,0.4021739130434782,0.9840637450199202,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,16,2,0,1,Afternoon,Urban,Clear
3,2016-12-28 16:35:50,37.585072,-121.872681,0.01,2016-12-28 16:53:00,0.4622918707149853,36.4,0.4782608695652173,0.985150307859471,0.1228070175438595,East,0.3571428571428571,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,16,2,0,1,Afternoon,Urban,Clear
2,2016-12-28 16:43:24,36.963341,-121.979149,0.01,2016-12-28 16:53:00,0.5200783545543586,36.4,0.4239130434782608,0.9840637450199202,0.1228070175438595,East,0.1770186335403727,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,16,2,0,1,Afternoon,Urban,Clear
3,2016-12-28 17:13:45,37.700855,-121.81778,0.01,2016-12-28 16:53:00,0.4622918707149853,36.4,0.4782608695652173,0.985150307859471,0.1228070175438595,East,0.3571428571428571,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,Very Cold,17,2,0,1,Afternoon,Urban,Clear
3,2016-12-28 17:09:49,38.550304,-121.47383899999998,0.01,2016-12-28 16:53:00,0.4515181194906954,36.4,0.576086956521739,0.9858746830858384,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day,Very Cold,17,2,0,1,Afternoon,Urban,Clear
3,2016-12-28 17:28:45,38.583015,-121.50322,0.01,2016-12-28 17:53:00,0.3829578844270324,36.4,0.7826086956521738,0.9855124954726548,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,Very Cold,17,2,0,1,Afternoon,Urban,Clear
2,2016-12-28 17:34:10,38.438869,-121.402122,0.01,2016-12-28 17:53:00,0.3829578844270324,36.4,0.7826086956521738,0.9855124954726548,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,Very Cold,17,2,0,1,Afternoon,Urban,Clear
2,2016-12-28 17:38:57,39.559582,-120.823387,0.01,2016-12-28 17:52:00,0.4407443682664055,36.4,0.4130434782608695,0.985150307859471,0.1228070175438595,NNE,0.1770186335403727,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,Very Cold,17,2,0,1,Afternoon,Urban,Clear
2,2016-12-28 18:09:00,37.190617,-121.993233,0.01,2016-12-28 17:53:00,0.4867776689520079,36.4,0.4239130434782608,0.9844259326331036,0.1228070175438595,SW,0.0714285714285714,0.01,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day,Very Cold,18,2,0,1,Afternoon,Urban,Cloudy
3,2016-12-28 18:36:56,38.069607,-122.227264,0.01,2016-12-28 18:54:00,0.4319294809010774,36.4,0.6847826086956521,0.9847881202462874,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,18,2,0,1,Afternoon,Urban,Clear
2,2016-12-28 18:47:32,38.629734,-121.32827,0.01,2016-12-28 18:50:00,0.3633692458374143,36.4,0.7934782608695652,0.9862368706990218,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,18,2,0,1,Afternoon,Urban,Clear
2,2016-12-28 19:00:49,38.172268,-122.588432,0.01,2016-12-28 18:55:00,0.3809990205680705,38.6,0.8586956521739131,0.9858746830858384,0.1228070175438595,South,0.1770186335403727,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,19,2,0,1,Evening,Urban,Clear
2,2016-12-28 19:07:08,37.892593,-122.159523,0.01,2016-12-28 18:53:00,0.4319294809010774,36.4,0.5434782608695652,0.9840637450199202,0.1228070175438595,Calm,0.2142857142857143,0.0,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,19,2,0,1,Evening,Urban,Rain
2,2016-12-28 19:03:58,37.419197,-122.090172,0.01,2016-12-28 18:56:00,0.4818805093046034,36.4,0.4021739130434782,0.9858746830858384,0.1228070175438595,NNW,0.0714285714285714,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,19,2,0,1,Evening,Urban,Clear
2,2016-12-28 18:56:19,38.595383,-121.401573,0.01,2016-12-28 18:50:00,0.3633692458374143,36.4,0.7934782608695652,0.9862368706990218,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night,Very Cold,18,2,0,1,Afternoon,Urban,Clear
3,2016-12-28 19:06:11,37.792282,-121.300667,0.01,2016-12-28 18:55:00,0.3937316356513223,41.5,0.7391304347826086,0.9858746830858384,0.1228070175438595,SE,0.1055900621118012,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,19,2,0,1,Evening,Urban,Clear
2,2016-12-28 19:08:20,37.421124,-122.092476,0.01,2016-12-28 18:56:00,0.4818805093046034,36.4,0.4021739130434782,0.9858746830858384,0.1228070175438595,NNW,0.0714285714285714,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,19,2,0,1,Evening,Urban,Clear
3,2016-12-28 19:07:36,38.87057100000001,-121.132072,0.01,2016-12-28 19:15:00,0.3281096963761019,36.4,0.923913043478261,0.985150307859471,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,19,2,0,1,Evening,Urban,Clear
3,2016-12-28 19:15:34,38.110668,-122.22953,0.01,2016-12-28 18:54:00,0.4319294809010774,36.4,0.6847826086956521,0.9847881202462874,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,19,2,0,1,Evening,Urban,Clear
2,2016-12-28 19:41:10,38.103203,-122.514107,0.01,2016-12-28 19:35:00,0.3809990205680705,38.0,0.8586956521739131,0.9858746830858384,0.1228070175438595,South,0.2142857142857143,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,19,2,0,1,Evening,Urban,Clear
2,2016-12-28 19:44:46,37.75071,-121.479591,0.01,2016-12-28 19:55:00,0.3633692458374143,37.1,0.8043478260869565,0.9865990583122056,0.1228070175438595,ESE,0.1428571428571428,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,19,2,0,1,Evening,Urban,Clear
2,2016-12-28 19:41:55,38.343533,-121.335594,0.01,2016-12-28 19:47:00,0.3281096963761019,36.4,0.923913043478261,0.9862368706990218,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,19,2,0,1,Evening,Urban,Clear
3,2016-12-28 19:51:32,37.335716,-121.934608,0.01,2016-12-28 19:53:00,0.4515181194906954,36.4,0.4999999999999999,0.9858746830858384,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,19,2,0,1,Evening,Urban,Clear
2,2016-12-28 19:58:32,38.108612,-122.508736,2.58,2016-12-28 19:55:00,0.3633692458374143,37.1,0.923913043478261,0.9862368706990218,0.1228070175438595,SSW,0.1428571428571428,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,19,2,0,1,Evening,Urban,Clear
3,2016-12-28 19:56:51,38.893158,-121.083862,0.01,2016-12-28 19:55:00,0.3281096963761019,36.4,0.923913043478261,0.9855124954726548,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,19,2,0,1,Evening,Urban,Clear
2,2016-12-28 20:17:15,39.392719,-123.810753,0.01,2016-12-28 19:56:00,0.3525954946131244,36.4,0.8478260869565217,0.9862368706990218,0.0726817042606515,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,20,2,0,0,Evening,Urban,Clear
2,2016-12-28 20:28:32,37.398247,-122.024101,0.01,2016-12-28 20:56:00,0.4407443682664055,36.4,0.4999999999999999,0.9865990583122056,0.1228070175438595,West,0.0714285714285714,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,20,2,0,0,Evening,Urban,Clear
2,2016-12-28 20:26:51,37.702213,-121.976921,0.0,2016-12-28 20:53:00,0.3525954946131244,36.7,0.6521739130434783,0.9865990583122056,0.1228070175438595,ENE,0.1055900621118012,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,20,2,0,0,Evening,Urban,Clear
2,2016-12-28 20:34:56,38.630325,-121.267281,0.01,2016-12-28 20:45:00,0.3104799216454457,32.8,0.923913043478261,0.9869612459253894,0.1228070175438595,ESE,0.0714285714285714,0.01,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night,Very Cold,20,2,0,0,Evening,Urban,Clear
2,2016-12-28 20:38:08,36.57137700000001,-121.912682,0.01,2016-12-28 20:54:00,0.4211557296767875,36.4,0.6304347826086956,0.985150307859471,0.1228070175438595,SE,0.0714285714285714,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,20,2,0,0,Evening,Urban,Clear
3,2016-12-28 20:40:12,38.570396,-121.468353,0.01,2016-12-28 20:53:00,0.3330068560235064,36.4,0.923913043478261,0.9869612459253894,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,20,2,0,0,Evening,Urban,Clear
2,2016-12-28 20:39:02,39.019787,-121.029831,0.0,2016-12-28 20:35:00,0.3457394711067582,36.4,0.923913043478261,0.9858746830858384,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,20,2,0,0,Evening,Urban,Clear
3,2016-12-28 20:54:12,38.671066,-121.591339,0.01,2016-12-28 20:53:00,0.3741429970617043,38.4,0.8369565217391304,0.9865990583122056,0.1228070175438595,SSE,0.1428571428571428,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,20,2,0,0,Evening,Urban,Clear
2,2016-12-28 20:51:36,37.009869,-121.515793,0.01,2016-12-28 20:55:00,0.3457394711067582,37.0,0.8586956521739131,0.9865990583122056,0.1228070175438595,NNW,0.0714285714285714,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Very Cold,20,2,0,0,Evening,Urban,Clear
2,2016-12-28 20:48:18,37.548836,-120.901909,0.01,2016-12-28 20:53:00,0.3437806072477963,35.7,0.8478260869565217,0.9869612459253894,0.0977443609022555,ESE,0.1055900621118012,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,20,2,0,0,Evening,Urban,Clear
3,2016-12-28 20:59:09,38.592918,-121.551743,0.01,2016-12-28 20:53:00,0.3330068560235064,36.4,0.923913043478261,0.9869612459253894,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,20,2,0,0,Evening,Urban,Clear
2,2016-12-28 21:36:25,38.280495,-122.274231,0.01,2016-12-28 21:54:00,0.3437806072477963,34.8,0.8804347826086956,0.9858746830858384,0.1228070175438595,North,0.1428571428571428,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Very Cold,21,2,0,0,Evening,Urban,Clear
3,2016-12-28 21:29:01,37.847965,-122.027657,0.01,2016-12-28 21:53:00,0.3633692458374143,36.4,0.7717391304347825,0.985150307859471,0.1228070175438595,Calm,0.2142857142857143,0.0,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,21,2,0,0,Evening,Urban,Clear
3,2016-12-28 21:22:11,37.834785,-122.009117,0.01,2016-12-28 20:53:00,0.3633692458374143,36.4,0.7391304347826086,0.985150307859471,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,21,2,0,0,Evening,Urban,Clear
2,2016-12-28 21:30:56,38.184067,-121.84301,0.01,2016-12-28 21:58:00,0.3153770812928501,32.3,0.9673913043478262,0.987323433538573,0.1228070175438595,NE,0.1055900621118012,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,21,2,0,0,Evening,Urban,Clear
2,2016-12-28 21:28:02,38.04007,-121.258545,0.01,2016-12-28 21:55:00,0.3525954946131244,34.5,0.8804347826086956,0.9869612459253894,0.1102756892230575,East,0.2142857142857143,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,21,2,0,0,Evening,Urban,Clear
2,2016-12-28 21:37:06,37.621643,-121.020905,0.0,2016-12-28 21:53:00,0.3330068560235064,35.5,0.8478260869565217,0.987323433538573,0.0852130325814535,East,0.0714285714285714,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Very Cold,21,2,0,0,Evening,Urban,Clear
2,2016-12-28 21:44:02,37.974194,-120.653786,0.01,2016-12-28 21:35:00,0.3104799216454457,36.4,1.0,0.9876856211517566,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,21,2,0,0,Evening,Urban,Clear
2,2016-12-28 21:55:55,37.51703300000001,-122.259773,0.01,2016-12-28 21:55:00,0.4162585700293829,36.4,0.5869565217391304,0.9869612459253894,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,21,2,0,0,Evening,Urban,Clear
3,2016-12-28 22:06:15,38.747787,-121.268417,0.01,2016-12-28 22:10:00,0.3457394711067582,35.9,0.923913043478261,0.9876856211517566,0.1228070175438595,ESE,0.1055900621118012,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,22,2,0,0,Evening,Urban,Clear
3,2016-12-28 22:13:04,37.764488,-122.217491,0.01,2016-12-28 21:53:00,0.4319294809010774,36.4,0.576086956521739,0.9862368706990218,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,22,2,0,0,Evening,Urban,Clear
3,2016-12-28 22:25:05,37.70854600000001,-122.163666,0.01,2016-12-28 22:53:00,0.4319294809010774,36.4,0.576086956521739,0.9862368706990218,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,22,2,0,0,Evening,Urban,Clear
2,2016-12-28 22:25:33,36.999226,-121.525116,0.01,2016-12-28 22:35:00,0.3281096963761019,33.8,0.8586956521739131,0.9862368706990218,0.1228070175438595,NW,0.1055900621118012,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Very Cold,22,2,0,0,Evening,Urban,Clear
2,2016-12-28 22:21:05,37.966724,-121.326035,0.01,2016-12-28 21:55:00,0.3525954946131244,34.5,0.8804347826086956,0.9869612459253894,0.1102756892230575,East,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,22,2,0,0,Evening,Urban,Clear
3,2016-12-28 22:27:45,37.771179,-122.223145,0.01,2016-12-28 22:53:00,0.4319294809010774,36.4,0.576086956521739,0.9862368706990218,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,22,2,0,0,Evening,Urban,Clear
2,2016-12-28 22:33:23,37.010471,-121.515961,0.01,2016-12-28 22:35:00,0.3281096963761019,33.8,0.8586956521739131,0.9862368706990218,0.1228070175438595,NW,0.1055900621118012,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,22,2,0,0,Evening,Urban,Clear
3,2016-12-28 22:48:16,37.62746,-122.081314,0.01,2016-12-28 22:54:00,0.4211557296767875,36.4,0.4782608695652173,0.9869612459253894,0.1228070175438595,ENE,0.1428571428571428,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,22,2,0,0,Evening,Urban,Clear
2,2016-12-28 22:58:31,39.199768,-121.0634,0.01,2016-12-28 22:55:00,0.4162585700293829,36.4,0.5326086956521738,0.9862368706990218,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night,Very Cold,22,2,0,0,Evening,Urban,Clear
2,2016-12-28 23:10:10,38.244301,-122.12188,0.01,2016-12-28 22:54:00,0.3330068560235064,36.4,0.8478260869565217,0.9855124954726548,0.1102756892230575,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Very Cold,23,2,0,0,Evening,Urban,Clear
2,2016-12-28 23:43:43,37.688061,-122.139061,0.0,2016-12-28 23:54:00,0.4407443682664055,36.4,0.4130434782608695,0.9862368706990218,0.1228070175438595,NE,0.1428571428571428,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Very Cold,23,2,0,0,Evening,Urban,Clear
3,2016-12-28 23:55:14,37.808498,-122.366852,0.01,2016-12-28 23:53:00,0.3829578844270324,36.4,0.6847826086956521,0.9855124954726548,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night,Very Cold,23,2,0,0,Evening,Urban,Clear
3,2016-12-28 23:54:15,37.711319,-122.167976,0.01,2016-12-28 23:53:00,0.3829578844270324,36.4,0.6847826086956521,0.9855124954726548,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,23,2,0,0,Evening,Urban,Clear
2,2016-12-28 23:56:07,37.294247,-121.960655,0.01,2016-12-28 23:53:00,0.3829578844270324,41.3,0.6521739130434783,0.9855124954726548,0.1228070175438595,SE,0.0714285714285714,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Very Cold,23,2,0,0,Evening,Urban,Clear
2,2016-12-28 23:56:57,37.966373,-121.739578,0.01,2016-12-28 23:53:00,0.3437806072477963,36.4,0.8043478260869565,0.9847881202462874,0.1102756892230575,Calm,0.2142857142857143,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,23,2,0,0,Evening,Urban,Clear
2,2016-12-28 23:57:57,38.019566,-121.64056399999998,0.0,2016-12-28 23:53:00,0.3437806072477963,36.4,0.8043478260869565,0.9847881202462874,0.1102756892230575,Calm,0.2142857142857143,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,23,2,0,0,Evening,Urban,Clear
2,2016-12-29 00:37:32,37.902451,-122.512627,0.01,2016-12-29 00:35:00,0.3104799216454457,36.4,1.0,0.9858746830858384,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Very Cold,0,3,0,0,Night,Urban,Clear
2,2016-12-29 00:40:57,37.298401,-121.94046000000002,0.01,2016-12-29 00:53:00,0.3633692458374143,36.4,0.7065217391304348,0.9847881202462874,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,0,3,0,0,Night,Urban,Clear
2,2016-12-29 00:38:23,37.056126,-121.593704,0.01,2016-12-29 00:35:00,0.3104799216454457,32.8,0.8586956521739131,0.9858746830858384,0.1228070175438595,NNW,0.0714285714285714,0.01,Clear,False,False,True,False,False,False,True,False,False,False,False,True,False,Night,Night,Night,Night,Very Cold,0,3,0,0,Night,Urban,Clear
3,2016-12-29 01:06:20,37.732208,-122.414513,0.01,2016-12-29 00:56:00,0.4123408423114594,36.4,0.576086956521739,0.9847881202462874,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,1,3,0,0,Night,Urban,Clear
2,2016-12-29 01:19:27,38.01545,-122.190369,0.01,2016-12-29 00:53:00,0.3241919686581782,36.4,0.8043478260869565,0.9844259326331036,0.1102756892230575,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,1,3,0,0,Night,Urban,Clear
2,2016-12-29 01:36:42,38.220692,-122.607536,0.01,2016-12-29 01:35:00,0.2752203721841332,36.4,1.0,0.9862368706990218,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,1,3,0,0,Night,Urban,Clear
2,2016-12-29 01:37:30,37.687477,-122.109108,0.01,2016-12-29 01:54:00,0.3829578844270324,36.4,0.5652173913043479,0.9858746830858384,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night,Very Cold,1,3,0,0,Night,Urban,Clear
3,2016-12-29 02:23:46,37.806995,-122.277992,0.01,2016-12-29 01:53:00,0.3633692458374143,36.4,0.8804347826086956,0.9844259326331036,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,2,3,0,0,Night,Urban,Clear
2,2016-12-29 02:33:47,38.272026,-122.670052,0.01,2016-12-29 02:35:00,0.2752203721841332,36.4,1.0,0.9862368706990218,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,2,3,0,0,Night,Urban,Clear
2,2016-12-29 02:27:24,38.163101,-122.57515,0.01,2016-12-29 02:35:00,0.3104799216454457,36.4,0.923913043478261,0.9858746830858384,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,2,3,0,0,Night,Urban,Clear
2,2016-12-29 02:56:46,37.847813,-122.244209,0.01,2016-12-29 02:53:00,0.3741429970617043,37.7,0.8369565217391304,0.9847881202462874,0.1228070175438595,SSE,0.1770186335403727,0.01,Clear,False,False,True,True,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,2,3,0,0,Night,Urban,Clear
3,2016-12-29 03:09:18,38.273293,-122.049591,0.01,2016-12-29 02:58:00,0.2801175318315377,24.8,0.9565217391304348,0.9865990583122056,0.1228070175438595,NNE,0.248447204968944,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,3,3,0,0,Night,Urban,Clear
2,2016-12-29 03:41:37,38.013554,-121.997269,0.01,2016-12-29 03:53:00,0.3055827619980411,36.4,0.8369565217391304,0.9840637450199202,0.0726817042606515,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,3,3,0,0,Night,Urban,Clear
